token	category
視線	Shared/Neutral
展開	Shared/Neutral
情報	Shared/Neutral
新移民	Shared/Neutral
最好	Shared/Neutral
回來	Shared/Neutral
高鐵	Shared/Neutral
中華民國	Shared/Neutral
邀請	Shared/Neutral
改名	Shared/Neutral
推翻	Shared/Neutral
碼頭	Shared/Neutral
這一	Shared/Neutral
窮人	Shared/Neutral
半個鐘	Shared/Neutral
捨得	Shared/Neutral
差不多	Shared/Neutral
代價	Shared/Neutral
來到	Shared/Neutral
右手	Shared/Neutral
並沒有	Shared/Neutral
就快	Shared/Neutral
關你	Shared/Neutral
仲有咩	Shared/Neutral
盡力	Shared/Neutral
伊朗	Shared/Neutral
會被	Shared/Neutral
家族	Shared/Neutral
實行	Shared/Neutral
覺醒	Shared/Neutral
物業	Shared/Neutral
體驗	Shared/Neutral
當選	Shared/Neutral
短期	Shared/Neutral
第一日	Shared/Neutral
都好過	Shared/Neutral
說明	Shared/Neutral
口氣	Shared/Neutral
聯辦	Shared/Neutral
由於	Shared/Neutral
提早	Shared/Neutral
公投	Shared/Neutral
已有	Shared/Neutral
好事	Shared/Neutral
條線	Shared/Neutral
檢測	Shared/Neutral
都係想	Shared/Neutral
搵返	Shared/Neutral
又指	Shared/Neutral
必然	Shared/Neutral
小組	Shared/Neutral
老實講	Shared/Neutral
係由	Shared/Neutral
佔領	Shared/Neutral
就想	Shared/Neutral
名字	Shared/Neutral
我一	Shared/Neutral
專登	Shared/Neutral
貿易戰	Shared/Neutral
希望大家	Shared/Neutral
千祈	Shared/Neutral
共匪	Shared/Neutral
站在	Shared/Neutral
有無人	Shared/Neutral
做生意	Shared/Neutral
春袋	Shared/Neutral
物浦	Shared/Neutral
保皇	Shared/Neutral
比狗	Shared/Neutral
始終	Shared/Neutral
街頭	Shared/Neutral
所以先	Shared/Neutral
歲的	Shared/Neutral
超越	Shared/Neutral
簡直	Shared/Neutral
市區	Shared/Neutral
回合	Shared/Neutral
最快	Shared/Neutral
其他野	Shared/Neutral
出生	Shared/Neutral
去買	Shared/Neutral
一直	Shared/Neutral
會覺得	Shared/Neutral
金錢	Shared/Neutral
到有	Shared/Neutral
全部	Shared/Neutral
留下	Shared/Neutral
臺灣人	Shared/Neutral
順利	Shared/Neutral
大過	Shared/Neutral
身為	Shared/Neutral
有人話	Shared/Neutral
出入	Shared/Neutral
跟進	Shared/Neutral
呢個係	Shared/Neutral
保釋	Shared/Neutral
就死	Shared/Neutral
我話	Shared/Neutral
事實上	Shared/Neutral
運輸	Shared/Neutral
夾硬	Shared/Neutral
邪惡	Shared/Neutral
無謂	Shared/Neutral
完整	Shared/Neutral
睇得出	Shared/Neutral
侵侵	Shared/Neutral
可能性	Shared/Neutral
營運	Shared/Neutral
粒鐘	Shared/Neutral
戰略	Shared/Neutral
特別係	Shared/Neutral
身份證	Shared/Neutral
瞓醒	Shared/Neutral
肉酸	Shared/Neutral
樓梯	Shared/Neutral
過份	Shared/Neutral
拎住	Shared/Neutral
家屬	Shared/Neutral
利申	Shared/Neutral
機率	Shared/Neutral
熱血	Shared/Neutral
用途	Shared/Neutral
前後	Shared/Neutral
你覺得	Shared/Neutral
追究	Shared/Neutral
因為你	Shared/Neutral
義工	Shared/Neutral
洗腦	Shared/Neutral
誤會	Shared/Neutral
見到有	Shared/Neutral
旁邊	Shared/Neutral
廢事	Shared/Neutral
親中	Shared/Neutral
到上	Shared/Neutral
隻腳	Shared/Neutral
沖涼	Shared/Neutral
會用	Shared/Neutral
說道	Shared/Neutral
你係	Shared/Neutral
加上	Shared/Neutral
抗議	Shared/Neutral
未知	Shared/Neutral
九成	Shared/Neutral
歐美	Shared/Neutral
變到	Shared/Neutral
博士	Shared/Neutral
篇文	Shared/Neutral
撲野	Shared/Neutral
粵語	Shared/Neutral
一野	Shared/Neutral
主要係	Shared/Neutral
暫時	Shared/Neutral
美心	Shared/Neutral
維修	Shared/Neutral
道路	Shared/Neutral
國家隊	Shared/Neutral
勁多	Shared/Neutral
但其實	Shared/Neutral
都無人	Shared/Neutral
火車	Shared/Neutral
五年	Shared/Neutral
顏色	Shared/Neutral
多多	Shared/Neutral
同香港	Shared/Neutral
客觀	Shared/Neutral
小弟	Shared/Neutral
強化	Shared/Neutral
心水	Shared/Neutral
咪算	Shared/Neutral
教師	Shared/Neutral
無力	Shared/Neutral
點幾	Shared/Neutral
涉嫌	Shared/Neutral
同其他	Shared/Neutral
早上	Shared/Neutral
要睇	Shared/Neutral
在於	Shared/Neutral
年青	Shared/Neutral
讓我	Shared/Neutral
綠色	Shared/Neutral
企圖	Shared/Neutral
中出	Shared/Neutral
人手	Shared/Neutral
衛生	Shared/Neutral
聯會	Shared/Neutral
開發	Shared/Neutral
救人	Shared/Neutral
足總	Shared/Neutral
行到	Shared/Neutral
第二次	Shared/Neutral
一係就	Shared/Neutral
你自己	Shared/Neutral
白癡	Shared/Neutral
得意	Shared/Neutral
加泰	Shared/Neutral
反感	Shared/Neutral
律政司	Shared/Neutral
承受	Shared/Neutral
去打	Shared/Neutral
耳機	Shared/Neutral
上帝	Shared/Neutral
適應	Shared/Neutral
傑志	Shared/Neutral
月尾	Shared/Neutral
講到	Shared/Neutral
雙重	Shared/Neutral
投入	Shared/Neutral
食得	Shared/Neutral
間屋	Shared/Neutral
炸彈	Shared/Neutral
言論自由	Shared/Neutral
反駁	Shared/Neutral
審查	Shared/Neutral
支付	Shared/Neutral
來愈	Shared/Neutral
屍體	Shared/Neutral
討厭	Shared/Neutral
新手	Shared/Neutral
是我	Shared/Neutral
價格	Shared/Neutral
用過	Shared/Neutral
做完	Shared/Neutral
好似好	Shared/Neutral
你老母	Shared/Neutral
一個鐘	Shared/Neutral
高過	Shared/Neutral
就叫	Shared/Neutral
幼稚	Shared/Neutral
人多	Shared/Neutral
節奏	Shared/Neutral
跳樓	Shared/Neutral
三個月	Shared/Neutral
攞到	Shared/Neutral
半大	Shared/Neutral
愈來愈	Shared/Neutral
即場	Shared/Neutral
女生	Shared/Neutral
我都會	Shared/Neutral
新鮮	Shared/Neutral
有的	Shared/Neutral
打下	Shared/Neutral
現象	Shared/Neutral
太平	Shared/Neutral
但你	Shared/Neutral
返香港	Shared/Neutral
軍師	Shared/Neutral
成件事	Shared/Neutral
額外	Shared/Neutral
練習	Shared/Neutral
天琦	Shared/Neutral
都出	Shared/Neutral
美股	Shared/Neutral
對待	Shared/Neutral
就開始	Shared/Neutral
讀者	Shared/Neutral
等我	Shared/Neutral
事業	Shared/Neutral
創作	Shared/Neutral
成交	Shared/Neutral
聲援	Shared/Neutral
過多	Shared/Neutral
了解	Shared/Neutral
臺北	Shared/Neutral
呢度	Shared/Neutral
都有得	Shared/Neutral
許多	Shared/Neutral
類型	Shared/Neutral
移動	Shared/Neutral
技巧	Shared/Neutral
對於	Shared/Neutral
你點	Shared/Neutral
找到	Shared/Neutral
記錯	Shared/Neutral
想去	Shared/Neutral
男人	Shared/Neutral
解散	Shared/Neutral
玩過	Shared/Neutral
上有	Shared/Neutral
位於	Shared/Neutral
資助	Shared/Neutral
自稱	Shared/Neutral
防疫	Shared/Neutral
行街	Shared/Neutral
位巴打	Shared/Neutral
粉紅	Shared/Neutral
本來	Shared/Neutral
一度	Shared/Neutral
清晰	Shared/Neutral
可能有	Shared/Neutral
上市	Shared/Neutral
包裝	Shared/Neutral
整合	Shared/Neutral
話說	Shared/Neutral
同自己	Shared/Neutral
呢兩	Shared/Neutral
房屋	Shared/Neutral
波臺	Shared/Neutral
納粹	Shared/Neutral
問題	Shared/Neutral
重點係	Shared/Neutral
好心	Shared/Neutral
為香港	Shared/Neutral
鋪頭	Shared/Neutral
專心	Shared/Neutral
再講	Shared/Neutral
手續	Shared/Neutral
長官	Shared/Neutral
好似有	Shared/Neutral
保守	Shared/Neutral
直接	Shared/Neutral
帶領	Shared/Neutral
阿狗	Shared/Neutral
剛才	Shared/Neutral
容許	Shared/Neutral
董事	Shared/Neutral
理念	Shared/Neutral
細個	Shared/Neutral
指示	Shared/Neutral
萬幾	Shared/Neutral
入侵	Shared/Neutral
你仲	Shared/Neutral
一日	Shared/Neutral
咪就係	Shared/Neutral
片段	Shared/Neutral
估到	Shared/Neutral
好奇	Shared/Neutral
極度	Shared/Neutral
不過我	Shared/Neutral
數學	Shared/Neutral
我見	Shared/Neutral
也會	Shared/Neutral
物品	Shared/Neutral
回復	Shared/Neutral
負擔	Shared/Neutral
受害者	Shared/Neutral
子女	Shared/Neutral
講明	Shared/Neutral
有個	Shared/Neutral
隨即	Shared/Neutral
人去	Shared/Neutral
男主	Shared/Neutral
光頭	Shared/Neutral
美軍	Shared/Neutral
憤怒	Shared/Neutral
埋單	Shared/Neutral
管治	Shared/Neutral
重複	Shared/Neutral
時代革命	Shared/Neutral
勉強	Shared/Neutral
西北	Shared/Neutral
裏面	Shared/Neutral
初選	Shared/Neutral
計埋	Shared/Neutral
接受到	Shared/Neutral
經典	Shared/Neutral
行政區	Shared/Neutral
同性	Shared/Neutral
一開始	Shared/Neutral
來源	Shared/Neutral
阻住	Shared/Neutral
廢柴	Shared/Neutral
組別	Shared/Neutral
後的	Shared/Neutral
雙眼	Shared/Neutral
令你	Shared/Neutral
裁判官	Shared/Neutral
無辜	Shared/Neutral
呢家	Shared/Neutral
特區政府	Shared/Neutral
滲透	Shared/Neutral
平等	Shared/Neutral
自己做	Shared/Neutral
不起	Shared/Neutral
要等	Shared/Neutral
上前	Shared/Neutral
又或者	Shared/Neutral
化妝	Shared/Neutral
遊客	Shared/Neutral
制服	Shared/Neutral
十個	Shared/Neutral
變相	Shared/Neutral
有一日	Shared/Neutral
返轉頭	Shared/Neutral
成日都	Shared/Neutral
聯合國	Shared/Neutral
領袖	Shared/Neutral
陣營	Shared/Neutral
幾句	Shared/Neutral
我睇	Shared/Neutral
啊啊	Shared/Neutral
廢話	Shared/Neutral
差好遠	Shared/Neutral
將於	Shared/Neutral
假如	Shared/Neutral
防止	Shared/Neutral
右邊	Shared/Neutral
領事	Shared/Neutral
以後	Shared/Neutral
發生咩事	Shared/Neutral
交換	Shared/Neutral
係人	Shared/Neutral
番去	Shared/Neutral
預測	Shared/Neutral
又話	Shared/Neutral
集體	Shared/Neutral
會否	Shared/Neutral
瞬間	Shared/Neutral
今朝	Shared/Neutral
捉到	Shared/Neutral
光環	Shared/Neutral
上司	Shared/Neutral
可惜	Shared/Neutral
太空	Shared/Neutral
你真係	Shared/Neutral
快速	Shared/Neutral
一樣野	Shared/Neutral
放在	Shared/Neutral
笑容	Shared/Neutral
不敢	Shared/Neutral
時刻	Shared/Neutral
未試過	Shared/Neutral
請問	Shared/Neutral
的事情	Shared/Neutral
核彈	Shared/Neutral
一隊	Shared/Neutral
回頭	Shared/Neutral
坐在	Shared/Neutral
我會	Shared/Neutral
混亂	Shared/Neutral
變態	Shared/Neutral
單身	Shared/Neutral
時空	Shared/Neutral
業務	Shared/Neutral
和你	Shared/Neutral
幾場	Shared/Neutral
不住	Shared/Neutral
根本係	Shared/Neutral
一晚	Shared/Neutral
色列	Shared/Neutral
不想	Shared/Neutral
號碼	Shared/Neutral
警務	Shared/Neutral
葡萄	Shared/Neutral
學者	Shared/Neutral
熟悉	Shared/Neutral
尼亞	Shared/Neutral
得番	Shared/Neutral
其實係	Shared/Neutral
阿叔	Shared/Neutral
政黨	Shared/Neutral
身材	Shared/Neutral
兩個	Shared/Neutral
出糧	Shared/Neutral
難民	Shared/Neutral
的聲音	Shared/Neutral
要你	Shared/Neutral
各地	Shared/Neutral
留返	Shared/Neutral
份子	Shared/Neutral
收集	Shared/Neutral
大細	Shared/Neutral
放過	Shared/Neutral
鎮壓	Shared/Neutral
屌打	Shared/Neutral
自己都	Shared/Neutral
語氣	Shared/Neutral
俾個	Shared/Neutral
就像	Shared/Neutral
擔任	Shared/Neutral
提名	Shared/Neutral
個星期	Shared/Neutral
把握	Shared/Neutral
開會	Shared/Neutral
歐霸	Shared/Neutral
召喚	Shared/Neutral
當我	Shared/Neutral
幾撚	Shared/Neutral
永久	Shared/Neutral
埋個	Shared/Neutral
武漢肺炎	Shared/Neutral
條撚樣	Shared/Neutral
多少	Shared/Neutral
家用	Shared/Neutral
前途	Shared/Neutral
他在	Shared/Neutral
小巴	Shared/Neutral
香港獨立	Shared/Neutral
下降	Shared/Neutral
缺點	Shared/Neutral
發言人	Shared/Neutral
工廠	Shared/Neutral
行過	Shared/Neutral
以往	Shared/Neutral
立法會議員	Shared/Neutral
羣眾	Shared/Neutral
寵物	Shared/Neutral
蛋糕	Shared/Neutral
不及	Shared/Neutral
是一	Shared/Neutral
但如果	Shared/Neutral
打仗	Shared/Neutral
智商	Shared/Neutral
青春	Shared/Neutral
依賴	Shared/Neutral
反彈	Shared/Neutral
大佬	Shared/Neutral
第二日	Shared/Neutral
先開始	Shared/Neutral
都好難	Shared/Neutral
的時間	Shared/Neutral
諗住	Shared/Neutral
批准	Shared/Neutral
但有	Shared/Neutral
大大聲	Shared/Neutral
影響到	Shared/Neutral
獨立調查	Shared/Neutral
沉默	Shared/Neutral
領隊	Shared/Neutral
天文	Shared/Neutral
而已	Shared/Neutral
口水	Shared/Neutral
長遠	Shared/Neutral
實體	Shared/Neutral
最緊要	Shared/Neutral
助攻	Shared/Neutral
但要	Shared/Neutral
準備好	Shared/Neutral
窮撚	Shared/Neutral
有大	Shared/Neutral
好感	Shared/Neutral
退出	Shared/Neutral
高達	Shared/Neutral
年度	Shared/Neutral
說法	Shared/Neutral
打電話	Shared/Neutral
首期	Shared/Neutral
我記得	Shared/Neutral
戰士	Shared/Neutral
大仙	Shared/Neutral
只係想	Shared/Neutral
圖片	Shared/Neutral
機票	Shared/Neutral
污糟	Shared/Neutral
遮打	Shared/Neutral
美國人	Shared/Neutral
每日	Shared/Neutral
一旦	Shared/Neutral
常識	Shared/Neutral
單純	Shared/Neutral
有需要	Shared/Neutral
就覺得	Shared/Neutral
送頭	Shared/Neutral
特殊	Shared/Neutral
每人	Shared/Neutral
錢買	Shared/Neutral
同班	Shared/Neutral
件衫	Shared/Neutral
好鍾意	Shared/Neutral
港府	Shared/Neutral
眾人	Shared/Neutral
跳舞	Shared/Neutral
精英	Shared/Neutral
果度	Shared/Neutral
實質	Shared/Neutral
議題	Shared/Neutral
學人	Shared/Neutral
絕望	Shared/Neutral
爺爺	Shared/Neutral
你一	Shared/Neutral
好辛苦	Shared/Neutral
間房	Shared/Neutral
個閪	Shared/Neutral
呢隻	Shared/Neutral
貨幣	Shared/Neutral
仇恨	Shared/Neutral
展示	Shared/Neutral
天生	Shared/Neutral
由頭	Shared/Neutral
利物浦	Shared/Neutral
了一個	Shared/Neutral
耶穌	Shared/Neutral
部署	Shared/Neutral
隻貓	Shared/Neutral
女孩	Shared/Neutral
樣子	Shared/Neutral
元素	Shared/Neutral
物質	Shared/Neutral
流行	Shared/Neutral
兒登	Shared/Neutral
等待	Shared/Neutral
問題係	Shared/Neutral
再用	Shared/Neutral
帶風向	Shared/Neutral
出曬	Shared/Neutral
比人拉	Shared/Neutral
中聯辦	Shared/Neutral
通知書	Shared/Neutral
個價	Shared/Neutral
情侶	Shared/Neutral
好高	Shared/Neutral
騎士	Shared/Neutral
都係用	Shared/Neutral
十幾年	Shared/Neutral
我估	Shared/Neutral
中年	Shared/Neutral
大樓	Shared/Neutral
感受到	Shared/Neutral
被迫	Shared/Neutral
影到	Shared/Neutral
等你	Shared/Neutral
中醫	Shared/Neutral
眼淚	Shared/Neutral
破產	Shared/Neutral
家陣	Shared/Neutral
戲院	Shared/Neutral
復活	Shared/Neutral
偉大	Shared/Neutral
尋日	Shared/Neutral
圖書	Shared/Neutral
樓市	Shared/Neutral
恭喜	Shared/Neutral
場波	Shared/Neutral
三分	Shared/Neutral
香港有	Shared/Neutral
當時	Shared/Neutral
撚日	Shared/Neutral
十字	Shared/Neutral
參賽	Shared/Neutral
開門	Shared/Neutral
主張	Shared/Neutral
委任	Shared/Neutral
新的	Shared/Neutral
時機	Shared/Neutral
其他地方	Shared/Neutral
幾十年	Shared/Neutral
癡撚線	Shared/Neutral
話有	Shared/Neutral
本書	Shared/Neutral
微博	Shared/Neutral
本土派	Shared/Neutral
強大	Shared/Neutral
再去	Shared/Neutral
十五	Shared/Neutral
清醒	Shared/Neutral
林鄭	Shared/Neutral
幾萬	Shared/Neutral
行去	Shared/Neutral
一天	Shared/Neutral
指控	Shared/Neutral
謀殺	Shared/Neutral
撞到	Shared/Neutral
同情	Shared/Neutral
廢青	Shared/Neutral
應對	Shared/Neutral
平日	Shared/Neutral
走得	Shared/Neutral
明日	Shared/Neutral
我對	Shared/Neutral
無奈	Shared/Neutral
月中	Shared/Neutral
提及	Shared/Neutral
處於	Shared/Neutral
照片	Shared/Neutral
我搵	Shared/Neutral
兩名	Shared/Neutral
小隊	Shared/Neutral
晚晚	Shared/Neutral
見識	Shared/Neutral
未見過	Shared/Neutral
暗示	Shared/Neutral
祖國	Shared/Neutral
係講	Shared/Neutral
視為	Shared/Neutral
推到	Shared/Neutral
蒙面法	Shared/Neutral
自己有	Shared/Neutral
呢段	Shared/Neutral
世界上	Shared/Neutral
一睇	Shared/Neutral
列車	Shared/Neutral
你可以	Shared/Neutral
你都係	Shared/Neutral
雙普選	Shared/Neutral
重建	Shared/Neutral
精靈	Shared/Neutral
明天	Shared/Neutral
我在	Shared/Neutral
真係幾	Shared/Neutral
投降	Shared/Neutral
百萬人	Shared/Neutral
好重要	Shared/Neutral
仲想	Shared/Neutral
國旗	Shared/Neutral
香港警察	Shared/Neutral
屠殺	Shared/Neutral
見人	Shared/Neutral
克蘭	Shared/Neutral
但其實	Shared/Neutral
先出	Shared/Neutral
根本就係	Shared/Neutral
撤回	Shared/Neutral
一面	Shared/Neutral
規劃	Shared/Neutral
條數	Shared/Neutral
給我	Shared/Neutral
承擔	Shared/Neutral
打緊	Shared/Neutral
良好	Shared/Neutral
又多	Shared/Neutral
程式	Shared/Neutral
輸入	Shared/Neutral
中方	Shared/Neutral
正常人	Shared/Neutral
並無	Shared/Neutral
違法	Shared/Neutral
明點解	Shared/Neutral
巨人	Shared/Neutral
合格	Shared/Neutral
偏偏	Shared/Neutral
基地	Shared/Neutral
徹底	Shared/Neutral
惡法	Shared/Neutral
學術	Shared/Neutral
故仔	Shared/Neutral
釋放	Shared/Neutral
去食	Shared/Neutral
每一個	Shared/Neutral
來了	Shared/Neutral
武裝	Shared/Neutral
議席	Shared/Neutral
行政長官	Shared/Neutral
纔是	Shared/Neutral
未夠	Shared/Neutral
傾向	Shared/Neutral
中產	Shared/Neutral
有排	Shared/Neutral
過人	Shared/Neutral
地面	Shared/Neutral
睇波	Shared/Neutral
第三	Shared/Neutral
掌握	Shared/Neutral
人民共和國	Shared/Neutral
抑鬱	Shared/Neutral
恥笑	Shared/Neutral
錄音	Shared/Neutral
自已	Shared/Neutral
謝謝	Shared/Neutral
看看	Shared/Neutral
教訓	Shared/Neutral
撚狗	Shared/Neutral
秩序	Shared/Neutral
收費	Shared/Neutral
吹到	Shared/Neutral
是不	Shared/Neutral
樓豬	Shared/Neutral
我知	Shared/Neutral
戰場	Shared/Neutral
殺死	Shared/Neutral
放鬆	Shared/Neutral
成人	Shared/Neutral
根本無	Shared/Neutral
印尼	Shared/Neutral
就打	Shared/Neutral
隨著	Shared/Neutral
但如果	Shared/Neutral
地說	Shared/Neutral
是因為	Shared/Neutral
性的	Shared/Neutral
勞工	Shared/Neutral
福建	Shared/Neutral
聯邦	Shared/Neutral
我估	Shared/Neutral
不在	Shared/Neutral
早已	Shared/Neutral
後防	Shared/Neutral
遊說	Shared/Neutral
住先	Shared/Neutral
不安	Shared/Neutral
兩位	Shared/Neutral
管局	Shared/Neutral
假期	Shared/Neutral
不明	Shared/Neutral
再有	Shared/Neutral
往往	Shared/Neutral
自己個	Shared/Neutral
荷蘭	Shared/Neutral
後者	Shared/Neutral
走人	Shared/Neutral
三四	Shared/Neutral
一把	Shared/Neutral
放下	Shared/Neutral
真係可以	Shared/Neutral
股市	Shared/Neutral
領域	Shared/Neutral
場運動	Shared/Neutral
無聊	Shared/Neutral
暫停	Shared/Neutral
圍爐	Shared/Neutral
一片	Shared/Neutral
化學	Shared/Neutral
刻意	Shared/Neutral
拜登	Shared/Neutral
高手	Shared/Neutral
規矩	Shared/Neutral
與其	Shared/Neutral
中學生	Shared/Neutral
冬天	Shared/Neutral
形勢	Shared/Neutral
一對	Shared/Neutral
小事	Shared/Neutral
由細	Shared/Neutral
穩陣	Shared/Neutral
豬肉	Shared/Neutral
崩潰	Shared/Neutral
亦係	Shared/Neutral
笑話	Shared/Neutral
亦會	Shared/Neutral
又得	Shared/Neutral
做埋	Shared/Neutral
一早	Shared/Neutral
已經夠	Shared/Neutral
每個月	Shared/Neutral
被控	Shared/Neutral
有所	Shared/Neutral
未到	Shared/Neutral
機關	Shared/Neutral
終極	Shared/Neutral
成隊	Shared/Neutral
屋企	Shared/Neutral
打個	Shared/Neutral
精神病	Shared/Neutral
植物	Shared/Neutral
士氣	Shared/Neutral
萬一	Shared/Neutral
你係咪	Shared/Neutral
大家都係	Shared/Neutral
覺得係	Shared/Neutral
上述	Shared/Neutral
監察	Shared/Neutral
狙擊	Shared/Neutral
海洋	Shared/Neutral
知道自己	Shared/Neutral
睇緊	Shared/Neutral
億美元	Shared/Neutral
普巴	Shared/Neutral
日期	Shared/Neutral
你無	Shared/Neutral
產業	Shared/Neutral
呢班人	Shared/Neutral
跟本	Shared/Neutral
停車場	Shared/Neutral
遺憾	Shared/Neutral
去日本	Shared/Neutral
問道	Shared/Neutral
住你	Shared/Neutral
同大	Shared/Neutral
睇戲	Shared/Neutral
外資	Shared/Neutral
財政	Shared/Neutral
狗屋	Shared/Neutral
假膠	Shared/Neutral
真係好	Shared/Neutral
出的	Shared/Neutral
得一個	Shared/Neutral
捉鬼	Shared/Neutral
條女	Shared/Neutral
反省	Shared/Neutral
個幾	Shared/Neutral
公道	Shared/Neutral
就收	Shared/Neutral
靜靜	Shared/Neutral
走向	Shared/Neutral
今集	Shared/Neutral
猶太	Shared/Neutral
深入	Shared/Neutral
命令	Shared/Neutral
行得	Shared/Neutral
作為	Shared/Neutral
睇到	Shared/Neutral
支持者	Shared/Neutral
撚完	Shared/Neutral
哲學	Shared/Neutral
同意	Shared/Neutral
果日	Shared/Neutral
居住	Shared/Neutral
的我	Shared/Neutral
各有各	Shared/Neutral
不反對	Shared/Neutral
可以有	Shared/Neutral
本報	Shared/Neutral
或許	Shared/Neutral
兩條	Shared/Neutral
